2025-03-17 20:11:06,803 INFO    MainThread:15720 [wandb_setup.py:_flush():76] Current SDK version is 0.16.1
2025-03-17 20:11:06,830 INFO    MainThread:15720 [wandb_init.py:init():716] updated telemetry
2025-03-17 20:11:06,889 INFO    MainThread:15720 [wandb_init.py:init():749] communicating run to backend with 90.0 second timeout
2025-03-17 20:11:07,594 INFO    MainThread:15720 [wandb_run.py:_on_init():2254] communicating current version
2025-03-17 20:11:07,711 INFO    MainThread:15720 [wandb_run.py:_on_init():2263] got version response upgrade_message: "wandb version 0.19.8 is available!  To upgrade, please run:\n $ pip install wandb --upgrade"

2025-03-17 20:11:07,711 INFO    MainThread:15720 [wandb_init.py:init():800] starting run threads in backend
2025-03-17 20:11:08,119 INFO    MainThread:15720 [wandb_run.py:_console_start():2233] atexit reg
2025-03-17 20:11:08,120 INFO    MainThread:15720 [wandb_run.py:_redirect():2088] redirect: wrap_raw
2025-03-17 20:11:08,121 INFO    MainThread:15720 [wandb_run.py:_redirect():2153] Wrapping output streams.
2025-03-17 20:11:08,121 INFO    MainThread:15720 [wandb_run.py:_redirect():2178] Redirects installed.
2025-03-17 20:11:08,132 INFO    MainThread:15720 [wandb_init.py:init():841] run started, returning control to user process
2025-03-17 20:11:08,138 INFO    MainThread:15720 [wandb_config.py:__setitem__():151] config set learning_rate = 0.001 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000001D4CF9AAAF0>>
2025-03-17 20:11:08,138 INFO    MainThread:15720 [wandb_run.py:_config_callback():1342] config_cb learning_rate 0.001 None
2025-03-17 20:11:08,140 INFO    MainThread:15720 [wandb_config.py:__setitem__():151] config set batch_size = 64 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000001D4CF9AAAF0>>
2025-03-17 20:11:08,142 INFO    MainThread:15720 [wandb_run.py:_config_callback():1342] config_cb batch_size 64 None
2025-03-17 20:11:08,145 INFO    MainThread:15720 [wandb_config.py:__setitem__():151] config set epochs = 5 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000001D4CF9AAAF0>>
2025-03-17 20:11:08,146 INFO    MainThread:15720 [wandb_run.py:_config_callback():1342] config_cb epochs 5 None
2025-03-17 20:11:08,147 INFO    MainThread:15720 [wandb_config.py:__setitem__():151] config set num_layers = 3 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000001D4CF9AAAF0>>
2025-03-17 20:11:08,147 INFO    MainThread:15720 [wandb_run.py:_config_callback():1342] config_cb num_layers 3 None
2025-03-17 20:11:08,148 INFO    MainThread:15720 [wandb_config.py:__setitem__():151] config set hidden_size = 128 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000001D4CF9AAAF0>>
2025-03-17 20:11:08,148 INFO    MainThread:15720 [wandb_run.py:_config_callback():1342] config_cb hidden_size 128 None
2025-03-17 20:11:08,150 INFO    MainThread:15720 [wandb_config.py:__setitem__():151] config set activation = tanh - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000001D4CF9AAAF0>>
2025-03-17 20:11:08,150 INFO    MainThread:15720 [wandb_run.py:_config_callback():1342] config_cb activation tanh None
2025-03-17 20:11:08,151 INFO    MainThread:15720 [wandb_config.py:__setitem__():151] config set weight_init = xavier - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000001D4CF9AAAF0>>
2025-03-17 20:11:08,152 INFO    MainThread:15720 [wandb_run.py:_config_callback():1342] config_cb weight_init xavier None
2025-03-17 20:11:08,155 INFO    MainThread:15720 [wandb_config.py:__setitem__():151] config set loss = cross_entropy - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000001D4CF9AAAF0>>
2025-03-17 20:11:08,156 INFO    MainThread:15720 [wandb_run.py:_config_callback():1342] config_cb loss cross_entropy None
2025-03-17 20:11:08,159 INFO    MainThread:15720 [wandb_config.py:__setitem__():151] config set optimizer = nadam - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000001D4CF9AAAF0>>
2025-03-17 20:11:08,159 INFO    MainThread:15720 [wandb_run.py:_config_callback():1342] config_cb optimizer nadam None
2025-03-17 20:11:08,161 INFO    MainThread:15720 [wandb_config.py:__setitem__():151] config set momentum = 0.9 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000001D4CF9AAAF0>>
2025-03-17 20:11:08,161 INFO    MainThread:15720 [wandb_run.py:_config_callback():1342] config_cb momentum 0.9 None
2025-03-17 20:11:08,162 INFO    MainThread:15720 [wandb_config.py:__setitem__():151] config set beta = 0.9 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000001D4CF9AAAF0>>
2025-03-17 20:11:08,162 INFO    MainThread:15720 [wandb_run.py:_config_callback():1342] config_cb beta 0.9 None
2025-03-17 20:11:08,163 INFO    MainThread:15720 [wandb_config.py:__setitem__():151] config set beta1 = 0.9 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000001D4CF9AAAF0>>
2025-03-17 20:11:08,164 INFO    MainThread:15720 [wandb_run.py:_config_callback():1342] config_cb beta1 0.9 None
2025-03-17 20:11:08,165 INFO    MainThread:15720 [wandb_config.py:__setitem__():151] config set beta2 = 0.999 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000001D4CF9AAAF0>>
2025-03-17 20:11:08,165 INFO    MainThread:15720 [wandb_run.py:_config_callback():1342] config_cb beta2 0.999 None
2025-03-17 20:11:08,167 INFO    MainThread:15720 [wandb_config.py:__setitem__():151] config set epsilon = 1e-08 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000001D4CF9AAAF0>>
2025-03-17 20:11:08,168 INFO    MainThread:15720 [wandb_run.py:_config_callback():1342] config_cb epsilon 1e-08 None
2025-03-17 20:11:08,169 INFO    MainThread:15720 [wandb_config.py:__setitem__():151] config set weight_decay = 0.0005 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000001D4CF9AAAF0>>
2025-03-17 20:11:08,170 INFO    MainThread:15720 [wandb_run.py:_config_callback():1342] config_cb weight_decay 0.0005 None
2025-03-17 20:11:08,171 INFO    MainThread:15720 [wandb_config.py:__setitem__():151] config set loss = cross_entropy - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x000001D4CF9AAAF0>>
2025-03-17 20:11:08,171 INFO    MainThread:15720 [wandb_run.py:_config_callback():1342] config_cb loss cross_entropy None
2025-03-17 20:11:42,649 INFO    MainThread:15720 [wandb_run.py:_finish():1962] finishing run da24m016-indian-institute-of-technology-madras/DL_Assignment_01/ac2hpmbj
2025-03-17 20:11:42,649 INFO    MainThread:15720 [jupyter.py:save_history():445] not saving jupyter history
2025-03-17 20:11:42,650 INFO    MainThread:15720 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-03-17 20:11:42,650 INFO    MainThread:15720 [wandb_init.py:_jupyter_teardown():452] cleaning up jupyter logic
2025-03-17 20:11:42,650 INFO    MainThread:15720 [wandb_run.py:_atexit_cleanup():2202] got exitcode: 0
2025-03-17 20:11:42,651 INFO    MainThread:15720 [wandb_run.py:_restore():2185] restore
2025-03-17 20:11:42,651 INFO    MainThread:15720 [wandb_run.py:_restore():2191] restore done
2025-03-17 20:11:46,937 INFO    MainThread:15720 [wandb_run.py:_footer_history_summary_info():3837] rendering history
2025-03-17 20:11:46,938 INFO    MainThread:15720 [wandb_run.py:_footer_history_summary_info():3869] rendering summary
2025-03-17 20:11:46,948 INFO    MainThread:15720 [wandb_run.py:_footer_sync_info():3796] logging synced files
